02901,04:18:43.9770000,2011-12-28,2011-10-14,65.0,0.00
02901,04:18:42.3070000,2011-12-28,2011-10-15,65.0,0.01
02901,04:18:40.8530000,2011-12-28,2011-10-16,70.0,0.00
02901,04:18:39.1670000,2011-12-28,2011-10-17,61.0,1.57
02901,04:18:37.2570000,2011-12-28,2011-10-18,70.0,0.54
02901,04:18:35.7900000,2011-12-28,2011-10-19,63.0,0.00
02901,04:18:34.2570000,2011-12-28,2011-10-20,62.0,0.00
02901,04:18:32.6300000,2011-12-28,2011-10-21,57.0,0.00
02901,04:18:31.1470000,2011-12-28,2011-10-22,61.0,0.00
02901,04:18:29.4570000,2011-12-28,2011-10-23,59.0,0.02
02901,04:18:27.7830000,2011-12-28,2011-10-24,53.0,0.00
02901,04:18:26.1400000,2011-12-28,2011-10-25,49.0,0.90
02901,04:18:24.4900000,2011-12-28,2011-10-26,48.0,
02901,04:18:22.7970000,2011-12-28,2011-10-27,44.0,2.13
02901,04:18:21.1070000,2011-12-28,2011-10-28,47.0,1.32
02901,04:18:19.5330000,2011-12-28,2011-10-29,52.0,0.00
02901,04:18:17.8700000,2011-12-28,2011-10-30,54.0,0.00
02901,04:18:16.4370000,2011-12-28,2011-10-31,58.0,0.00
02901,04:18:15.0070000,2011-12-28,2011-11-01,61.0,0.00
02901,04:18:13.4500000,2011-12-28,2011-11-02,51.0,0.00
02901,04:18:11.9170000,2011-12-28,2011-11-03,50.0,0.00
02901,04:18:10.4100000,2011-12-28,2011-11-04,57.0,0.00
02901,04:18:08.6770000,2011-12-28,2011-11-05,64.0,0.00
02901,04:18:07.1100000,2011-12-28,2011-11-06,70.0,0.00
02901,04:18:05.4230000,2011-12-28,2011-11-07,63.0,0.00
02901,04:18:03.8100000,2011-12-28,2011-11-08,61.0,1.40
02901,04:18:02.2670000,2011-12-28,2011-11-09,57.0,0.00
02901,04:18:00.6430000,2011-12-28,2011-11-10,53.0,0.00
02901,04:17:59.1600000,2011-12-28,2011-11-11,62.0,0.00
02901,04:17:57.6030000,2011-12-28,2011-11-12,65.0,0.00
02901,04:17:55.9300000,2011-12-28,2011-11-13,71.0,0.00
02901,04:17:54.3270000,2011-12-28,2011-11-14,57.0,0.92
02901,04:17:52.5200000,2011-12-28,2011-11-15,55.0,0.15
02901,04:17:50.8800000,2011-12-28,2011-11-16,45.0,0.00
02901,04:17:49.3030000,2011-12-28,2011-11-17,54.0,0.00
02901,04:17:47.7200000,2011-12-28,2011-11-18,64.0,0.00
02901,04:17:46.0230000,2011-12-28,2011-11-19,55.0,0.00
02901,04:17:44.5130000,2011-12-28,2011-11-20,47.0,0.23
