02108,10:07:13.0000000,2011-12-24,2011-12-25,50,10,7,
02108,10:07:13.0000000,2011-12-24,2011-12-27,32,10,-11,
02108,11:11:05.0000000,2011-12-25,2011-12-26,47,10,-3,
02108,11:11:05.0000000,2011-12-25,2011-12-28,45,30,13,
02108,09:52:44.0000000,2011-12-26,2011-12-27,32,0,-15,
02108,09:52:44.0000000,2011-12-26,2011-12-29,40,20,-5,
02108,10:45:47.0000000,2011-12-27,2011-12-28,,,,
02108,10:45:47.0000000,2011-12-27,2011-12-30,,,,
02108,08:07:01.0000000,2011-12-28,2011-12-29,,,,
02108,08:07:01.0000000,2011-12-28,2011-12-31,,,,
02108,14:20:04.0000000,2011-12-29,2011-12-30,,,,
02108,14:20:04.0000000,2011-12-29,2012-01-01,,,,
02108,09:36:48.0000000,2011-12-30,2011-12-31,45,10,,
02108,09:36:48.0000000,2011-12-30,2012-01-02,23,10,,
02108,11:13:28.0000000,2011-12-31,2012-01-01,29,10,0,
02108,11:13:28.0000000,2011-12-31,2012-01-03,36,10,-9,
02108,09:41:53.0000000,2012-01-01,2012-01-02,23,10,-6,
02108,09:41:53.0000000,2012-01-01,2012-01-04,34,10,-2,
02108,16:48:47.0000000,2012-01-02,2012-01-03,38,10,15,
02108,16:48:47.0000000,2012-01-02,2012-01-05,49,10,15,
02108,08:29:13.0000000,2012-01-03,2012-01-04,43,20,5,
02108,08:29:13.0000000,2012-01-03,2012-01-06,40,10,-9,
02108,08:30:58.0000000,2012-01-04,2012-01-05,49,0,6,
02108,08:30:58.0000000,2012-01-04,2012-01-07,38,10,-2,
02108,10:02:37.0000000,2012-01-05,2012-01-06,41,0,-8,
02108,10:02:37.0000000,2012-01-05,2012-01-08,45,10,7,
02108,11:05:30.0000000,2012-01-06,2012-01-07,38,0,-3,
02108,11:05:30.0000000,2012-01-06,2012-01-09,43,10,-2,
02108,08:35:03.0000000,2012-01-07,2012-01-08,45,10,7,
02108,08:35:03.0000000,2012-01-07,2012-01-10,43,80,0,
02108,09:29:36.0000000,2012-01-08,2012-01-09,38,0,-7,
02108,09:29:36.0000000,2012-01-08,2012-01-11,41,40,-2,
02108,10:38:09.0000000,2012-01-09,2012-01-10,43,100,5,
02108,10:38:09.0000000,2012-01-09,2012-01-12,34,10,-7,
02108,09:46:11.0000000,2012-01-10,2012-01-11,47,70,4,
02108,09:46:11.0000000,2012-01-10,2012-01-13,18,10,-16,
02108,10:12:56.0000000,2012-01-11,2012-01-12,31,0,-16,
02108,10:12:56.0000000,2012-01-11,2012-01-14,34,0,16,
02108,07:19:49.0000000,2012-01-12,2012-01-13,22,0,-9,
02108,07:19:49.0000000,2012-01-12,2012-01-15,47,50,13,
02108,12:37:17.0000000,2012-01-13,2012-01-14,32,0,10,
02108,12:37:17.0000000,2012-01-13,2012-01-16,36,10,-11,
02108,09:31:02.0000000,2012-01-14,2012-01-15,47,70,15,
02108,09:31:02.0000000,2012-01-14,2012-01-17,31,20,-5,
02108,09:27:28.0000000,2012-01-15,2012-01-16,38,0,-9,
02108,09:27:28.0000000,2012-01-15,2012-01-18,31,20,0,
02108,10:13:26.0000000,2012-01-16,2012-01-17,31,10,-7,
02108,10:13:26.0000000,2012-01-16,2012-01-19,31,60,0,
02108,10:05:59.0000000,2012-01-17,2012-01-18,34,10,3,
02108,10:05:59.0000000,2012-01-17,2012-01-20,34,20,3,
02108,07:23:20.0000000,2012-01-18,2012-01-19,25,80,-9,
02108,07:23:20.0000000,2012-01-18,2012-01-21,50,50,16,
02108,10:09:25.0000000,2012-01-19,2012-01-20,27,10,2,
02108,10:09:25.0000000,2012-01-19,2012-01-22,43,10,-7,
02108,10:38:56.0000000,2012-01-20,2012-01-21,45,30,18,
02108,10:38:56.0000000,2012-01-20,2012-01-23,40,10,-3,
02108,09:31:13.0000000,2012-01-21,2012-01-22,49,10,4,
02108,09:31:13.0000000,2012-01-21,2012-01-24,43,40,3,
02108,08:31:14.0000000,2012-01-22,2012-01-23,40,0,-9,
02108,08:31:14.0000000,2012-01-22,2012-01-25,45,70,2,
02108,09:20:16.0000000,2012-01-23,2012-01-24,38,10,-2,
02108,09:20:16.0000000,2012-01-23,2012-01-26,43,10,-2,
02108,09:38:14.0000000,2012-01-24,2012-01-25,50,100,12,
02108,09:38:14.0000000,2012-01-24,2012-01-27,43,30,0,
02108,10:24:14.0000000,2012-01-25,2012-01-26,45,0,-5,
02108,10:24:14.0000000,2012-01-25,2012-01-28,36,10,-7,
02108,01:28:01.0000000,2012-01-26,2012-01-27,41,10,-4,
02108,01:28:01.0000000,2012-01-26,2012-01-29,41,10,5,
02108,11:17:59.0000000,2012-01-27,2012-01-28,38,0,-3,
02108,11:17:59.0000000,2012-01-27,2012-01-30,49,30,8,
02108,09:21:29.0530000,2012-01-28,2012-01-29,41,50,,
02108,09:21:29.0670000,2012-01-28,2012-01-31,43,20,,
02108,07:30:31.4970000,2012-01-29,2012-01-30,52,30,,
02108,07:30:31.5500000,2012-01-29,2012-02-01,38,10,,
02108,21:47:26.1100000,2012-02-06,2012-02-07,7,0,,
02108,21:47:26.1670000,2012-02-06,2012-02-09,0,20,,
02108,17:15:44.3570000,2012-02-09,2012-02-10,-3,10,,
02108,17:15:44.3700000,2012-02-09,2012-02-12,6,20,,
02108,10:59:58.4730000,2012-02-10,2012-02-11,1,0,,
02108,10:59:58.4870000,2012-02-10,2012-02-13,7,10,,
02108,17:02:34.4030000,2012-02-11,2012-02-12,6,10,,
02108,17:02:34.4170000,2012-02-11,2012-02-14,8,30,,
02108,10:54:00.9100000,2012-02-12,2012-02-13,9,20,,
02108,10:54:00.9530000,2012-02-12,2012-02-15,8,80,,
02108,21:25:47.7000000,2012-02-14,2012-02-15,9,90,,
02108,21:25:47.7230000,2012-02-14,2012-02-17,6,60,,
02108,09:37:35.6070000,2012-02-15,2012-02-16,7,10,,
